service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
000554,0,0,0,0,0,0,0,20210318,20210617
000555,0,0,0,0,0,0,0,20210318,20210617
000556,0,0,0,0,0,0,0,20210318,20210617
000557,0,0,0,0,0,0,0,20210318,20210617
000558,0,0,0,0,0,0,0,20210318,20210617
000559,0,0,0,0,0,0,0,20210318,20210617
000560,0,0,0,0,0,0,0,20210318,20210617
000561,0,0,0,0,0,0,0,20210318,20210617
000562,0,0,0,0,0,0,0,20210318,20210617
000563,0,0,0,0,0,0,0,20210318,20210617
000564,0,0,0,0,0,0,0,20210318,20210617
000565,0,0,0,0,0,0,0,20210318,20210617
000566,0,0,0,0,0,0,0,20210318,20210617
000567,0,0,0,0,0,0,0,20210318,20210617
000568,0,0,0,0,0,0,0,20210318,20210617
000569,0,0,0,0,0,0,0,20210318,20210617
000570,0,0,0,0,0,0,0,20210318,20210617
000571,0,0,0,0,0,0,0,20210318,20210617
000572,0,0,0,0,0,0,0,20210318,20210617
000573,0,0,0,0,0,0,0,20210318,20210617
000574,0,0,0,0,0,0,0,20210318,20210617
000575,0,0,0,0,0,0,0,20210318,20210617
000576,0,0,0,0,0,0,0,20210318,20210617
000577,0,0,0,0,0,0,0,20210318,20210617
000578,0,0,0,0,0,0,0,20210318,20210617
000579,0,0,0,0,0,0,0,20210318,20210617
000580,0,0,0,0,0,0,0,20210318,20210617
000581,0,0,0,0,0,0,0,20210318,20210617
000582,0,0,0,0,0,0,0,20210318,20210617
000583,0,0,0,0,0,0,0,20210318,20210617
000584,0,0,0,0,0,0,0,20210318,20210617
000585,0,0,0,0,0,0,0,20210318,20210617
000586,0,0,0,0,0,0,0,20210318,20210617
000587,0,0,0,0,0,0,0,20210318,20210617
000588,0,0,0,0,0,0,0,20210318,20210617
000589,0,0,0,0,0,0,0,20210318,20210617
000590,0,0,0,0,0,0,0,20210318,20210617
000591,0,0,0,0,0,0,0,20210318,20210617
000592,0,0,0,0,0,0,0,20210318,20210617
000593,0,0,0,0,0,0,0,20210318,20210617
000594,0,0,0,0,0,0,0,20210318,20210617
000595,0,0,0,0,0,0,0,20210318,20210617
000596,0,0,0,0,0,0,0,20210318,20210617
000597,0,0,0,0,0,0,0,20210318,20210617
000598,0,0,0,0,0,0,0,20210318,20210617
000599,0,0,0,0,0,0,0,20210318,20210617
000600,0,0,0,0,0,0,0,20210318,20210617
000601,0,0,0,0,0,0,0,20210318,20210617
000602,0,0,0,0,0,0,0,20210318,20210617
000603,0,0,0,0,0,0,0,20210318,20210617
000604,0,0,0,0,0,0,0,20210318,20210617
000605,0,0,0,0,0,0,0,20210318,20210617
000606,0,0,0,0,0,0,0,20210318,20210617
000607,0,0,0,0,0,0,0,20210318,20210617
000608,0,0,0,0,0,0,0,20210318,20210617
000609,0,0,0,0,0,0,0,20210318,20210617
000610,0,0,0,0,0,0,0,20210318,20210617
000611,0,0,0,0,0,0,0,20210318,20210617
000612,0,0,0,0,0,0,0,20210318,20210617
000613,0,0,0,0,0,0,0,20210318,20210617
000614,0,0,0,0,0,0,0,20210318,20210617
000615,0,0,0,0,0,0,0,20210318,20210617
000616,0,0,0,0,0,0,0,20210318,20210617
000617,0,0,0,0,0,0,0,20210318,20210617
000618,0,0,0,0,0,0,0,20210318,20210617
000619,0,0,0,0,0,0,0,20210318,20210617
000620,0,0,0,0,0,0,0,20210318,20210617
000621,0,0,0,0,0,0,0,20210318,20210617
000622,0,0,0,0,0,0,0,20210318,20210617
000623,0,0,0,0,0,0,0,20210318,20210617
000624,0,0,0,0,0,0,0,20210318,20210617
000625,0,0,0,0,0,0,0,20210318,20210617
000626,0,0,0,0,0,0,0,20210318,20210617
000627,0,0,0,0,0,0,0,20210318,20210617
000628,0,0,0,0,0,0,0,20210318,20210617
000629,0,0,0,0,0,0,0,20210318,20210617
000630,0,0,0,0,0,0,0,20210318,20210617
000631,0,0,0,0,0,0,0,20210318,20210617
000632,0,0,0,0,0,0,0,20210318,20210617
000633,0,0,0,0,0,0,0,20210318,20210617
000634,0,0,0,0,0,0,0,20210318,20210617
000635,0,0,0,0,0,0,0,20210318,20210617
000636,0,0,0,0,0,0,0,20210318,20210617
000637,0,0,0,0,0,0,0,20210318,20210617
000638,0,0,0,0,0,0,0,20210318,20210617
000639,0,0,0,0,0,0,0,20210318,20210617
000640,0,0,0,0,0,0,0,20210318,20210617
000641,0,0,0,0,0,0,0,20210318,20210617
000642,0,0,0,0,0,0,0,20210318,20210617
000643,0,0,0,0,0,0,0,20210318,20210617
000644,0,0,0,0,0,0,0,20210318,20210617
000645,0,0,0,0,0,0,0,20210318,20210617
000646,0,0,0,0,0,0,0,20210318,20210617
000647,0,0,0,0,0,0,0,20210318,20210617
000648,0,0,0,0,0,0,0,20210318,20210617
000649,0,0,0,0,0,0,0,20210318,20210617
000650,0,0,0,0,0,0,0,20210318,20210617
000651,0,0,0,0,0,0,0,20210318,20210617
000652,0,0,0,0,0,0,0,20210318,20210617
000653,0,0,0,0,0,0,0,20210318,20210617
000654,0,0,0,0,0,0,0,20210318,20210617
000655,0,0,0,0,0,0,0,20210318,20210617
000656,0,0,0,0,0,0,0,20210318,20210617
000657,0,0,0,0,0,0,0,20210318,20210617
000658,0,0,0,0,0,0,0,20210318,20210617
000659,0,0,0,0,0,0,0,20210318,20210617
000660,0,0,0,0,0,0,0,20210318,20210617
000661,0,0,0,0,0,0,0,20210318,20210617
000662,0,0,0,0,0,0,0,20210318,20210617
000663,0,0,0,0,0,0,0,20210318,20210617
000664,0,0,0,0,0,0,0,20210318,20210617
000665,0,0,0,0,0,0,0,20210318,20210617
000666,0,0,0,0,0,0,0,20210318,20210617
000667,0,0,0,0,0,0,0,20210318,20210617
000668,0,0,0,0,0,0,0,20210318,20210617
000669,0,0,0,0,0,0,0,20210318,20210617
000670,0,0,0,0,0,0,0,20210318,20210617
000671,0,0,0,0,0,0,0,20210318,20210617
000672,0,0,0,0,0,0,0,20210318,20210617
000673,0,0,0,0,0,0,0,20210318,20210617
000674,0,0,0,0,0,0,0,20210318,20210617
000675,0,0,0,0,0,0,0,20210318,20210617
000676,0,0,0,0,0,0,0,20210318,20210617
000677,0,0,0,0,0,0,0,20210318,20210617
000678,0,0,0,0,0,0,0,20210318,20210617
000679,0,0,0,0,0,0,0,20210318,20210617
000680,0,0,0,0,0,0,0,20210318,20210617
000681,0,0,0,0,0,0,0,20210318,20210617
000682,0,0,0,0,0,0,0,20210318,20210617
000683,0,0,0,0,0,0,0,20210318,20210617
000684,0,0,0,0,0,0,0,20210318,20210617
000685,0,0,0,0,0,0,0,20210318,20210617
000686,0,0,0,0,0,0,0,20210318,20210617
000687,0,0,0,0,0,0,0,20210318,20210617
000688,0,0,0,0,0,0,0,20210318,20210617
000689,0,0,0,0,0,0,0,20210318,20210617
000690,0,0,0,0,0,0,0,20210318,20210617
000691,0,0,0,0,0,0,0,20210318,20210617
000692,0,0,0,0,0,0,0,20210318,20210617
000693,0,0,0,0,0,0,0,20210318,20210617
000694,0,0,0,0,0,0,0,20210318,20210617
000695,0,0,0,0,0,0,0,20210318,20210617
000696,0,0,0,0,0,0,0,20210318,20210617
000697,0,0,0,0,0,0,0,20210318,20210617
000698,0,0,0,0,0,0,0,20210318,20210617
000699,0,0,0,0,0,0,0,20210318,20210617
000700,0,0,0,0,0,0,0,20210318,20210617
000701,0,0,0,0,0,0,0,20210318,20210617
000702,0,0,0,0,0,0,0,20210318,20210617
000703,0,0,0,0,0,0,0,20210318,20210617
000704,0,0,0,0,0,0,0,20210318,20210617
000705,0,0,0,0,0,0,0,20210318,20210617
000706,0,0,0,0,0,0,0,20210318,20210617
000707,0,0,0,0,0,0,0,20210318,20210617
000708,0,0,0,0,0,0,0,20210318,20210617
000709,0,0,0,0,0,0,0,20210318,20210617
000710,0,0,0,0,0,0,0,20210318,20210617
000711,0,0,0,0,0,0,0,20210318,20210617
000712,0,0,0,0,0,0,0,20210318,20210617
000713,0,0,0,0,0,0,0,20210318,20210617
000714,0,0,0,0,0,0,0,20210318,20210617
000715,0,0,0,0,0,0,0,20210318,20210617
000716,0,0,0,0,0,0,0,20210318,20210617
000717,0,0,0,0,0,0,0,20210318,20210617
000718,0,0,0,0,0,0,0,20210318,20210617
000719,0,0,0,0,0,0,0,20210318,20210617
000720,0,0,0,0,0,0,0,20210318,20210617
000721,0,0,0,0,0,0,0,20210318,20210617
000722,0,0,0,0,0,0,0,20210318,20210617
000723,0,0,0,0,0,0,0,20210318,20210617
000724,0,0,0,0,0,0,0,20210318,20210617
000725,0,0,0,0,0,0,0,20210318,20210617
000726,0,0,0,0,0,0,0,20210318,20210617
000727,0,0,0,0,0,0,0,20210318,20210617
000728,0,0,0,0,0,0,0,20210318,20210617
000729,0,0,0,0,0,0,0,20210318,20210617
000730,0,0,0,0,0,0,0,20210318,20210617
000731,0,0,0,0,0,0,0,20210318,20210617
000732,0,0,0,0,0,0,0,20210318,20210617
000733,0,0,0,0,0,0,0,20210318,20210617
000734,0,0,0,0,0,0,0,20210318,20210617
000735,0,0,0,0,0,0,0,20210318,20210617
000736,0,0,0,0,0,0,0,20210318,20210617
000737,0,0,0,0,0,0,0,20210318,20210617
000738,0,0,0,0,0,0,0,20210318,20210617
000739,0,0,0,0,0,0,0,20210318,20210617
000740,0,0,0,0,0,0,0,20210318,20210617
000741,0,0,0,0,0,0,0,20210318,20210617
000742,0,0,0,0,0,0,0,20210318,20210617
000743,0,0,0,0,0,0,0,20210318,20210617
000744,0,0,0,0,0,0,0,20210318,20210617
000745,0,0,0,0,0,0,0,20210318,20210617
000746,0,0,0,0,0,0,0,20210318,20210617
000747,0,0,0,0,0,0,0,20210318,20210617
000748,0,0,0,0,0,0,0,20210318,20210617
000749,0,0,0,0,0,0,0,20210318,20210617
000750,0,0,0,0,0,0,0,20210318,20210617
000751,0,0,0,0,0,0,0,20210318,20210617
000752,0,0,0,0,0,0,0,20210318,20210617
000753,0,0,0,0,0,0,0,20210318,20210617
000754,0,0,0,0,0,0,0,20210318,20210617
000755,0,0,0,0,0,0,0,20210318,20210617
000756,0,0,0,0,0,0,0,20210318,20210617
000757,0,0,0,0,0,0,0,20210318,20210617
000758,0,0,0,0,0,0,0,20210318,20210617
000759,0,0,0,0,0,0,0,20210318,20210617
000760,0,0,0,0,0,0,0,20210318,20210617
000761,0,0,0,0,0,0,0,20210318,20210617
000762,0,0,0,0,0,0,0,20210318,20210617
000763,0,0,0,0,0,0,0,20210318,20210617
000764,0,0,0,0,0,0,0,20210318,20210617
000765,0,0,0,0,0,0,0,20210318,20210617
000766,0,0,0,0,0,0,0,20210318,20210617
000767,0,0,0,0,0,0,0,20210318,20210617
000768,0,0,0,0,0,0,0,20210318,20210617
000769,0,0,0,0,0,0,0,20210318,20210617
000770,0,0,0,0,0,0,0,20210318,20210617
000771,0,0,0,0,0,0,0,20210318,20210617
000772,0,0,0,0,0,0,0,20210318,20210617
000773,0,0,0,0,0,0,0,20210318,20210617
000774,0,0,0,0,0,0,0,20210318,20210617
000775,0,0,0,0,0,0,0,20210318,20210617
000776,0,0,0,0,0,0,0,20210318,20210617
000777,0,0,0,0,0,0,0,20210318,20210617
000778,0,0,0,0,0,0,0,20210318,20210617
000779,0,0,0,0,0,0,0,20210318,20210617
000780,0,0,0,0,0,0,0,20210318,20210617
000781,0,0,0,0,0,0,0,20210318,20210617
000782,0,0,0,0,0,0,0,20210318,20210617
000783,0,0,0,0,0,0,0,20210318,20210617
000784,0,0,0,0,0,0,0,20210318,20210617
000785,0,0,0,0,0,0,0,20210318,20210617
000786,0,0,0,0,0,0,0,20210318,20210617
000787,0,0,0,0,0,0,0,20210318,20210617
000788,0,0,0,0,0,0,0,20210318,20210617
000789,0,0,0,0,0,0,0,20210318,20210617
000790,0,0,0,0,0,0,0,20210318,20210617
000791,0,0,0,0,0,0,0,20210318,20210617
000792,0,0,0,0,0,0,0,20210318,20210617
000793,0,0,0,0,0,0,0,20210318,20210617
000794,0,0,0,0,0,0,0,20210318,20210617
000795,0,0,0,0,0,0,0,20210318,20210617
000796,0,0,0,0,0,0,0,20210318,20210617
000797,0,0,0,0,0,0,0,20210318,20210617
000798,0,0,0,0,0,0,0,20210318,20210617
000799,0,0,0,0,0,0,0,20210318,20210617
000800,0,0,0,0,0,0,0,20210318,20210617
000801,0,0,0,0,0,0,0,20210318,20210617
000802,0,0,0,0,0,0,0,20210318,20210617
000803,0,0,0,0,0,0,0,20210318,20210617
000804,0,0,0,0,0,0,0,20210318,20210617
000805,0,0,0,0,0,0,0,20210318,20210617
000806,0,0,0,0,0,0,0,20210318,20210617
000807,0,0,0,0,0,0,0,20210318,20210617
000808,0,0,0,0,0,0,0,20210318,20210617
000809,0,0,0,0,0,0,0,20210318,20210617
000810,0,0,0,0,0,0,0,20210318,20210617
000811,0,0,0,0,0,0,0,20210318,20210617
000812,0,0,0,0,0,0,0,20210318,20210617
000813,0,0,0,0,0,0,0,20210318,20210617
000814,0,0,0,0,0,0,0,20210318,20210617
000815,0,0,0,0,0,0,0,20210318,20210617
000816,0,0,0,0,0,0,0,20210318,20210617
000817,0,0,0,0,0,0,0,20210318,20210617
000818,0,0,0,0,0,0,0,20210318,20210617
000819,0,0,0,0,0,0,0,20210318,20210617
000820,0,0,0,0,0,0,0,20210318,20210617
000821,0,0,0,0,0,0,0,20210318,20210617
000822,0,0,0,0,0,0,0,20210318,20210617
000823,0,0,0,0,0,0,0,20210318,20210617
000824,0,0,0,0,0,0,0,20210318,20210617
000825,0,0,0,0,0,0,0,20210318,20210617
000826,0,0,0,0,0,0,0,20210318,20210617
000827,0,0,0,0,0,0,0,20210318,20210617
000828,0,0,0,0,0,0,0,20210318,20210617
000829,0,0,0,0,0,0,0,20210318,20210617
000830,0,0,0,0,0,0,0,20210318,20210617
000831,0,0,0,0,0,0,0,20210318,20210617
000832,0,0,0,0,0,0,0,20210318,20210617
000833,0,0,0,0,0,0,0,20210318,20210617
000834,0,0,0,0,0,0,0,20210318,20210617
000835,0,0,0,0,0,0,0,20210318,20210617
000836,0,0,0,0,0,0,0,20210318,20210617
000837,0,0,0,0,0,0,0,20210318,20210617
000838,0,0,0,0,0,0,0,20210318,20210617
000839,0,0,0,0,0,0,0,20210318,20210617
000840,0,0,0,0,0,0,0,20210318,20210617
000841,0,0,0,0,0,0,0,20210318,20210617
000842,0,0,0,0,0,0,0,20210318,20210617
000843,0,0,0,0,0,0,0,20210318,20210617
000844,0,0,0,0,0,0,0,20210318,20210617
000845,0,0,0,0,0,0,0,20210318,20210617
000846,0,0,0,0,0,0,0,20210318,20210617
000847,0,0,0,0,0,0,0,20210318,20210617
000848,0,0,0,0,0,0,0,20210318,20210617
000849,0,0,0,0,0,0,0,20210318,20210617
000850,0,0,0,0,0,0,0,20210318,20210617
000851,0,0,0,0,0,0,0,20210318,20210617
000852,0,0,0,0,0,0,0,20210318,20210617
000853,0,0,0,0,0,0,0,20210318,20210617
000854,0,0,0,0,0,0,0,20210318,20210617
000855,0,0,0,0,0,0,0,20210318,20210617
000856,0,0,0,0,0,0,0,20210318,20210617
000857,0,0,0,0,0,0,0,20210318,20210617
000858,0,0,0,0,0,0,0,20210318,20210617
000859,0,0,0,0,0,0,0,20210318,20210617
000860,0,0,0,0,0,0,0,20210318,20210617
000861,0,0,0,0,0,0,0,20210318,20210617
000862,0,0,0,0,0,0,0,20210318,20210617
000863,0,0,0,0,0,0,0,20210318,20210617
000864,0,0,0,0,0,0,0,20210318,20210617
000865,0,0,0,0,0,0,0,20210318,20210617
000866,0,0,0,0,0,0,0,20210318,20210617
000867,0,0,0,0,0,0,0,20210318,20210617
000868,0,0,0,0,0,0,0,20210318,20210617
000869,0,0,0,0,0,0,0,20210318,20210617
000870,0,0,0,0,0,0,0,20210318,20210617
000871,0,0,0,0,0,0,0,20210318,20210617
000872,0,0,0,0,0,0,0,20210318,20210617
000873,0,0,0,0,0,0,0,20210318,20210617
000874,0,0,0,0,0,0,0,20210318,20210617
000875,0,0,0,0,0,0,0,20210318,20210617
000876,0,0,0,0,0,0,0,20210318,20210617
000877,0,0,0,0,0,0,0,20210318,20210617
000878,0,0,0,0,0,0,0,20210318,20210617
000879,0,0,0,0,0,0,0,20210318,20210617
000880,0,0,0,0,0,0,0,20210318,20210617
000881,0,0,0,0,0,0,0,20210318,20210617
000882,0,0,0,0,0,0,0,20210318,20210617
000883,0,0,0,0,0,0,0,20210318,20210617
000884,0,0,0,0,0,0,0,20210318,20210617
000885,0,0,0,0,0,0,0,20210318,20210617
000886,0,0,0,0,0,0,0,20210318,20210617
000887,0,0,0,0,0,0,0,20210318,20210617
000888,0,0,0,0,0,0,0,20210318,20210617
000889,0,0,0,0,0,0,0,20210318,20210617
000890,0,0,0,0,0,0,0,20210318,20210617
000891,0,0,0,0,0,0,0,20210318,20210617
000892,0,0,0,0,0,0,0,20210318,20210617
000893,0,0,0,0,0,0,0,20210318,20210617
000894,0,0,0,0,0,0,0,20210318,20210617
000895,0,0,0,0,0,0,0,20210318,20210617
000896,0,0,0,0,0,0,0,20210318,20210617
000897,0,0,0,0,0,0,0,20210318,20210617
000898,0,0,0,0,0,0,0,20210318,20210617
000899,0,0,0,0,0,0,0,20210318,20210617
000900,0,0,0,0,0,0,0,20210318,20210617
000901,0,0,0,0,0,0,0,20210318,20210617
000902,0,0,0,0,0,0,0,20210318,20210617
000903,0,0,0,0,0,0,0,20210318,20210617
000904,0,0,0,0,0,0,0,20210318,20210617
000905,0,0,0,0,0,0,0,20210318,20210617
000906,0,0,0,0,0,0,0,20210318,20210617
000907,0,0,0,0,0,0,0,20210318,20210617
000908,0,0,0,0,0,0,0,20210318,20210617
000909,0,0,0,0,0,0,0,20210318,20210617
000910,0,0,0,0,0,0,0,20210318,20210617
000911,0,0,0,0,0,0,0,20210318,20210617
000912,0,0,0,0,0,0,0,20210318,20210617
000913,0,0,0,0,0,0,0,20210318,20210617
000914,0,0,0,0,0,0,0,20210318,20210617
000915,0,0,0,0,0,0,0,20210318,20210617
000916,0,0,0,0,0,0,0,20210318,20210617
000917,0,0,0,0,0,0,0,20210318,20210617
000918,0,0,0,0,0,0,0,20210318,20210617
000919,0,0,0,0,0,0,0,20210318,20210617
000920,0,0,0,0,0,0,0,20210318,20210617
000921,0,0,0,0,0,0,0,20210318,20210617
000922,0,0,0,0,0,0,0,20210318,20210617
000923,0,0,0,0,0,0,0,20210318,20210617
000924,0,0,0,0,0,0,0,20210318,20210617
000925,0,0,0,0,0,0,0,20210318,20210617
000926,0,0,0,0,0,0,0,20210318,20210617
000927,0,0,0,0,0,0,0,20210318,20210617
000928,0,0,0,0,0,0,0,20210318,20210617
000929,0,0,0,0,0,0,0,20210318,20210617
000930,0,0,0,0,0,0,0,20210318,20210617
000931,0,0,0,0,0,0,0,20210318,20210617
000932,0,0,0,0,0,0,0,20210318,20210617
000933,0,0,0,0,0,0,0,20210318,20210617
000934,0,0,0,0,0,0,0,20210318,20210617
000935,0,0,0,0,0,0,0,20210318,20210617
000936,0,0,0,0,0,0,0,20210318,20210617
000937,0,0,0,0,0,0,0,20210318,20210617
000938,0,0,0,0,0,0,0,20210318,20210617
000939,0,0,0,0,0,0,0,20210318,20210617
000940,0,0,0,0,0,0,0,20210318,20210617
000941,0,0,0,0,0,0,0,20210318,20210617
000942,0,0,0,0,0,0,0,20210318,20210617
000943,0,0,0,0,0,0,0,20210318,20210617
000944,0,0,0,0,0,0,0,20210318,20210617
000945,0,0,0,0,0,0,0,20210318,20210617
000946,0,0,0,0,0,0,0,20210318,20210617
000947,0,0,0,0,0,0,0,20210318,20210617
000948,0,0,0,0,0,0,0,20210318,20210617
000949,0,0,0,0,0,0,0,20210318,20210617
000950,0,0,0,0,0,0,0,20210318,20210617
000951,0,0,0,0,0,0,0,20210318,20210617
000952,0,0,0,0,0,0,0,20210318,20210617
000953,0,0,0,0,0,0,0,20210318,20210617
000954,0,0,0,0,0,0,0,20210318,20210617
000955,0,0,0,0,0,0,0,20210318,20210617
000956,0,0,0,0,0,0,0,20210318,20210617
000957,0,0,0,0,0,0,0,20210318,20210617
000958,0,0,0,0,0,0,0,20210318,20210617
000959,0,0,0,0,0,0,0,20210318,20210617
000960,0,0,0,0,0,0,0,20210318,20210617
000961,0,0,0,0,0,0,0,20210318,20210617
000962,0,0,0,0,0,0,0,20210318,20210617
000963,0,0,0,0,0,0,0,20210318,20210617
000964,0,0,0,0,0,0,0,20210318,20210617
000965,0,0,0,0,0,0,0,20210318,20210617
000966,0,0,0,0,0,0,0,20210318,20210617
000967,0,0,0,0,0,0,0,20210318,20210617
000968,0,0,0,0,0,0,0,20210318,20210617
000969,0,0,0,0,0,0,0,20210318,20210617
000970,0,0,0,0,0,0,0,20210318,20210617
000971,0,0,0,0,0,0,0,20210318,20210617
000972,0,0,0,0,0,0,0,20210318,20210617
000973,0,0,0,0,0,0,0,20210318,20210617
000974,0,0,0,0,0,0,0,20210318,20210617
000975,0,0,0,0,0,0,0,20210318,20210617
000976,0,0,0,0,0,0,0,20210318,20210617
000977,0,0,0,0,0,0,0,20210318,20210617
000978,0,0,0,0,0,0,0,20210318,20210617
000979,0,0,0,0,0,0,0,20210318,20210617
000980,0,0,0,0,0,0,0,20210318,20210617
000981,0,0,0,0,0,0,0,20210318,20210617
000982,0,0,0,0,0,0,0,20210318,20210617
000983,0,0,0,0,0,0,0,20210318,20210617
000984,0,0,0,0,0,0,0,20210318,20210617
000985,0,0,0,0,0,0,0,20210318,20210617
000986,0,0,0,0,0,0,0,20210318,20210617
000987,0,0,0,0,0,0,0,20210318,20210617
000988,0,0,0,0,0,0,0,20210318,20210617
000989,0,0,0,0,0,0,0,20210318,20210617
000990,0,0,0,0,0,0,0,20210318,20210617
000991,0,0,0,0,0,0,0,20210318,20210617
000992,0,0,0,0,0,0,0,20210318,20210617
000993,0,0,0,0,0,0,0,20210318,20210617
000994,0,0,0,0,0,0,0,20210318,20210617
000995,0,0,0,0,0,0,0,20210318,20210617
000996,0,0,0,0,0,0,0,20210318,20210617
000997,0,0,0,0,0,0,0,20210318,20210617
000998,0,0,0,0,0,0,0,20210318,20210617
000999,0,0,0,0,0,0,0,20210318,20210617
001000,0,0,0,0,0,0,0,20210318,20210617
001001,0,0,0,0,0,0,0,20210318,20210617
001002,0,0,0,0,0,0,0,20210318,20210617
001003,0,0,0,0,0,0,0,20210318,20210617
001004,0,0,0,0,0,0,0,20210318,20210617
001005,0,0,0,0,0,0,0,20210318,20210617
001006,0,0,0,0,0,0,0,20210318,20210617
001007,0,0,0,0,0,0,0,20210318,20210617
001008,0,0,0,0,0,0,0,20210318,20210617
001009,0,0,0,0,0,0,0,20210318,20210617
001010,0,0,0,0,0,0,0,20210318,20210617
001011,0,0,0,0,0,0,0,20210318,20210617
001012,0,0,0,0,0,0,0,20210318,20210617
001013,0,0,0,0,0,0,0,20210318,20210617
001014,0,0,0,0,0,0,0,20210318,20210617
001015,0,0,0,0,0,0,0,20210318,20210617
001016,0,0,0,0,0,0,0,20210318,20210617
001017,0,0,0,0,0,0,0,20210318,20210617
001018,0,0,0,0,0,0,0,20210318,20210617
001019,0,0,0,0,0,0,0,20210318,20210617
001020,0,0,0,0,0,0,0,20210318,20210617
001021,0,0,0,0,0,0,0,20210318,20210617
001022,0,0,0,0,0,0,0,20210318,20210617
001023,0,0,0,0,0,0,0,20210318,20210617
001024,0,0,0,0,0,0,0,20210318,20210617
001025,0,0,0,0,0,0,0,20210318,20210617
001026,0,0,0,0,0,0,0,20210318,20210617
001027,0,0,0,0,0,0,0,20210318,20210617
001028,0,0,0,0,0,0,0,20210318,20210617
001029,0,0,0,0,0,0,0,20210318,20210617
001030,0,0,0,0,0,0,0,20210318,20210617
001031,0,0,0,0,0,0,0,20210318,20210617
001032,0,0,0,0,0,0,0,20210318,20210617
001033,0,0,0,0,0,0,0,20210318,20210617
001034,0,0,0,0,0,0,0,20210318,20210617
001035,0,0,0,0,0,0,0,20210318,20210617
001036,0,0,0,0,0,0,0,20210318,20210617
001037,0,0,0,0,0,0,0,20210318,20210617
001038,0,0,0,0,0,0,0,20210318,20210617
001039,0,0,0,0,0,0,0,20210318,20210617
001040,0,0,0,0,0,0,0,20210318,20210617
001041,0,0,0,0,0,0,0,20210318,20210617
001042,0,0,0,0,0,0,0,20210318,20210617
001043,0,0,0,0,0,0,0,20210318,20210617
001044,0,0,0,0,0,0,0,20210318,20210617
001045,0,0,0,0,0,0,0,20210318,20210617
001046,0,0,0,0,0,0,0,20210318,20210617
001047,0,0,0,0,0,0,0,20210318,20210617
001048,0,0,0,0,0,0,0,20210318,20210617
001049,0,0,0,0,0,0,0,20210318,20210617
001050,0,0,0,0,0,0,0,20210318,20210617
001051,0,0,0,0,0,0,0,20210318,20210617
001052,0,0,0,0,0,0,0,20210318,20210617
001053,0,0,0,0,0,0,0,20210318,20210617
001054,0,0,0,0,0,0,0,20210318,20210617
001055,0,0,0,0,0,0,0,20210318,20210617
001056,0,0,0,0,0,0,0,20210318,20210617
001057,0,0,0,0,0,0,0,20210318,20210617
001058,0,0,0,0,0,0,0,20210318,20210617
001059,0,0,0,0,0,0,0,20210318,20210617
001060,0,0,0,0,0,0,0,20210318,20210617
001061,0,0,0,0,0,0,0,20210318,20210617
001062,0,0,0,0,0,0,0,20210318,20210617
001063,0,0,0,0,0,0,0,20210318,20210617
001064,0,0,0,0,0,0,0,20210318,20210617
001065,0,0,0,0,0,0,0,20210318,20210617
001066,0,0,0,0,0,0,0,20210318,20210617
001067,0,0,0,0,0,0,0,20210318,20210617
001068,0,0,0,0,0,0,0,20210318,20210617
001069,0,0,0,0,0,0,0,20210318,20210617
001070,0,0,0,0,0,0,0,20210318,20210617
001071,0,0,0,0,0,0,0,20210318,20210617
001072,0,0,0,0,0,0,0,20210318,20210617
001073,0,0,0,0,0,0,0,20210318,20210617
001074,0,0,0,0,0,0,0,20210318,20210617
001075,0,0,0,0,0,0,0,20210318,20210617
001076,0,0,0,0,0,0,0,20210318,20210617
001077,0,0,0,0,0,0,0,20210318,20210617
001078,0,0,0,0,0,0,0,20210318,20210617
001079,0,0,0,0,0,0,0,20210318,20210617
001080,0,0,0,0,0,0,0,20210318,20210617
001081,0,0,0,0,0,0,0,20210318,20210617
001082,0,0,0,0,0,0,0,20210318,20210617
001083,0,0,0,0,0,0,0,20210318,20210617
001084,0,0,0,0,0,0,0,20210318,20210617
001085,0,0,0,0,0,0,0,20210318,20210617
001086,0,0,0,0,0,0,0,20210318,20210617
001087,0,0,0,0,0,0,0,20210318,20210617
001088,0,0,0,0,0,0,0,20210318,20210617
001089,0,0,0,0,0,0,0,20210318,20210617
001090,0,0,0,0,0,0,0,20210318,20210617
001091,0,0,0,0,0,0,0,20210318,20210617
001092,0,0,0,0,0,0,0,20210318,20210617
001093,0,0,0,0,0,0,0,20210318,20210617
001094,0,0,0,0,0,0,0,20210318,20210617
001095,0,0,0,0,0,0,0,20210318,20210617
001096,0,0,0,0,0,0,0,20210318,20210617
001097,0,0,0,0,0,0,0,20210318,20210617
001098,0,0,0,0,0,0,0,20210318,20210617
001099,0,0,0,0,0,0,0,20210318,20210617
001100,0,0,0,0,0,0,0,20210318,20210617
001101,0,0,0,0,0,0,0,20210318,20210617
001102,0,0,0,0,0,0,0,20210318,20210617
001103,0,0,0,0,0,0,0,20210318,20210617
001104,0,0,0,0,0,0,0,20210318,20210617
001105,0,0,0,0,0,0,0,20210318,20210617
001106,0,0,0,0,0,0,0,20210318,20210617
001107,0,0,0,0,0,0,0,20210318,20210617
001108,0,0,0,0,0,0,0,20210318,20210617
001109,0,0,0,0,0,0,0,20210318,20210617
001110,0,0,0,0,0,0,0,20210318,20210617
001111,0,0,0,0,0,0,0,20210318,20210617
