route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-1670115,000135,OCESN847450F242866:2021-03-18T18:51:14Z,847450,0,11690,
OCESN-1670115,000061,OCESN847451F185587:2021-02-04T18:52:25Z,847451,1,11691,
OCESN-1670115,001642,OCESN847451F242869:2021-03-18T18:51:14Z,847451,1,11692,
OCESN-1670115,000010,OCESN847451F274397:2021-03-08T18:51:30Z,847451,1,11693,
OCESN-1670115,000112,OCESN847452F202672:2021-03-18T18:51:14Z,847452,0,11694,
OCESN-1670115,000013,OCESN847452F220035:2021-03-08T18:51:30Z,847452,0,11695,
OCESN-1670115,001634,OCESN847452F233650:2021-03-17T18:49:45Z,847452,0,11696,
OCESN-1670115,000061,OCESN847453F185828:2021-02-04T18:52:25Z,847453,1,11697,
OCESN-1670115,001636,OCESN847453F242870:2021-03-18T18:51:14Z,847453,1,11698,
OCESN-1670115,000135,OCESN847454F242871:2021-03-18T18:51:14Z,847454,0,11699,
OCESN-1670115,000148,OCESN847456F202673:2021-03-18T18:51:14Z,847456,0,11700,
OCESN-1670115,000013,OCESN847456F220416:2021-03-08T18:51:30Z,847456,0,11701,
OCESN-1670115,001635,OCESN847456F235762:2021-03-18T18:51:14Z,847456,0,11702,
OCESN-1670115,000111,OCESN847458F202674:2021-03-18T18:51:14Z,847458,0,11703,
OCESN-1670115,001638,OCESN847458F242875:2021-03-18T18:51:14Z,847458,0,11704,
OCESN-1670115,000010,OCESN847458F265280:2021-03-08T18:51:30Z,847458,0,11705,
OCESN-1670115,000010,OCESN847459F158017:2021-03-03T18:51:00Z,847459,1,11706,
OCESN-1670115,000061,OCESN847459F185588:2021-02-04T18:52:25Z,847459,1,11707,
OCESN-1670115,001641,OCESN847459F238499:2021-03-18T18:51:14Z,847459,1,11708,
OCESN-1670115,000061,OCESN847460F185589:2021-02-09T18:51:03Z,847460,0,11709,
OCESN-1670115,000111,OCESN847460F203496:2021-02-18T19:09:53Z,847460,0,11710,
OCESN-1670115,000010,OCESN847460F221765:2021-03-08T18:51:30Z,847460,0,11711,
OCESN-1670115,001638,OCESN847460F241599:2021-03-18T18:51:14Z,847460,0,11712,
OCESN-1658124,000135,OCESN847500F242879:2021-03-18T18:51:14Z,847500,0,11713,
OCESN-1670115,000135,OCESN847501F242881:2021-03-18T18:51:14Z,847501,1,11714,
OCESN-1670115,000135,OCESN847502F242883:2021-03-18T18:51:14Z,847502,0,11715,
OCESN-1670115,000871,OCESN847503F148448:2021-01-22T18:52:19Z,847503,1,11716,
OCESN-1670115,000749,OCESN847503F242886:2021-03-18T18:51:14Z,847503,1,11717,
OCESN-1670115,000494,OCESN847504F242887:2021-03-18T18:51:14Z,847504,0,11718,
OCESN-1670115,000749,OCESN847505F242888:2021-03-16T18:50:15Z,847505,1,11719,
OCESN-1670115,000494,OCESN847506F242890:2021-03-18T18:51:14Z,847506,0,11720,
OCESN-1670115,000135,OCESN847507F241226:2021-03-16T18:50:15Z,847507,1,11721,
OCESN-1670115,000135,OCESN847508F242891:2021-03-18T18:51:14Z,847508,0,11722,
OCESN-1670115,000135,OCESN847509F234959:2021-03-16T18:50:15Z,847509,1,11723,
OCESN-1670115,000494,OCESN847511F238892:2021-03-18T18:51:14Z,847511,1,11724,
OCESN-1670115,000494,OCESN847512F242892:2021-03-18T18:51:14Z,847512,0,11725,
OCESN-1670115,000871,OCESN847514F148443:2021-01-22T18:52:19Z,847514,0,11726,
OCESN-1670115,000749,OCESN847514F237456:2021-03-16T18:50:15Z,847514,0,11727,
OCESN-1670115,000135,OCESN847515F242893:2021-03-18T18:51:14Z,847515,1,11728,
OCESN-1670115,000135,OCESN847516F242894:2021-03-16T18:50:15Z,847516,0,11729,
OCESN-1670115,000494,OCESN847517F238800:2021-03-18T18:51:14Z,847517,1,11730,
OCESN-1670115,000505,OCESN847517F242895:2021-03-18T18:51:14Z,847517,1,11731,
OCESN-1670115,000135,OCESN847518F239731:2021-03-18T18:51:14Z,847518,0,11732,
OCESN-1670115,000494,OCESN847519F242896:2021-03-18T18:51:14Z,847519,1,11733,
OCESN-1670115,000135,OCESN847520F235457:2021-03-18T18:51:14Z,847520,0,11734,
OCESN-1670115,000494,OCESN847521F242897:2021-03-18T18:51:14Z,847521,1,11735,
OCESN-1670115,000135,OCESN847522F242898:2021-03-16T18:50:15Z,847522,0,11736,
OCESN-1670115,000494,OCESN847523F240146:2021-03-18T18:51:14Z,847523,1,11737,
OCESN-1670115,000446,OCESN847524F236382:2021-03-18T18:51:14Z,847524,0,11738,
OCESN-1670115,000494,OCESN847526F244877:2021-03-18T18:51:14Z,847526,0,11739,
OCESN-1670115,000494,OCESN847527F235434:2021-03-18T18:51:14Z,847527,1,11740,
OCESN-1670115,000260,OCESN847529F242901:2021-03-18T18:51:14Z,847529,1,11741,
OCESN-1670115,000505,OCESN847530F242902:2021-03-18T18:51:14Z,847530,0,11742,
OCESN-1670115,000505,OCESN847531F240919:2021-03-18T18:51:14Z,847531,1,11743,
OCESN-1670115,000505,OCESN847532F242903:2021-03-18T18:51:14Z,847532,0,11744,
OCESN-1670115,000505,OCESN847533F242904:2021-03-18T18:51:14Z,847533,1,11745,
OCESN-1674116,000128,OCESN847603F156786:2021-01-22T18:52:19Z,847603,1,11746,
OCESN-1674116,001643,OCESN847603F242906:2021-03-17T18:49:45Z,847603,1,11747,
OCESN-1674116,000130,OCESN847603F276467:2021-03-09T18:51:45Z,847603,1,11748,
OCESN-1674116,000135,OCESN847604F231542:2021-03-16T18:50:15Z,847604,0,11749,
OCESN-1674116,000126,OCESN847605F231843:2021-03-16T18:50:15Z,847605,1,11750,
OCESN-1674116,000127,OCESN847605F276813:2021-03-09T18:51:45Z,847605,1,11751,
OCESN-1674116,000126,OCESN847607F242907:2021-03-16T18:50:15Z,847607,1,11752,
OCESN-1674116,000127,OCESN847607F278706:2021-03-10T18:50:59Z,847607,1,11753,
OCESN-1674116,000135,OCESN847608F242909:2021-03-16T18:50:15Z,847608,0,11754,
OCESN-1674116,000135,OCESN847610F242910:2021-03-16T18:50:15Z,847610,0,11755,
OCESN-1674116,000135,OCESN847612F242911:2021-03-16T18:50:15Z,847612,0,11756,
OCESN-1674116,000150,OCESN847614F211747:2021-03-17T18:49:45Z,847614,0,11757,
OCESN-1674116,000132,OCESN847615F232208:2021-03-16T18:50:15Z,847615,1,11758,
OCESN-1674116,000131,OCESN847615F242912:2021-03-16T18:50:15Z,847615,1,11759,
OCESN-1674116,000133,OCESN847615F290912:2021-03-16T18:50:15Z,847615,1,11760,
OCESN-1674116,000134,OCESN847615F291405:2021-03-16T18:50:15Z,847615,1,11761,
OCESN-1674116,000150,OCESN847616F214414:2021-03-17T18:49:45Z,847616,0,11762,
OCESN-1674116,000150,OCESN847617F213955:2021-03-17T18:49:45Z,847617,1,11763,
OCESN-1674116,000132,OCESN847619F239803:2021-03-17T18:49:45Z,847619,1,11764,
OCESN-1674116,001514,OCESN847619F242913:2021-03-13T18:50:12Z,847619,1,11765,
OCESN-1674116,000134,OCESN847619F293348:2021-03-17T18:49:45Z,847619,1,11766,
OCESN-1674116,001644,OCESN847620F241644:2021-03-16T18:50:15Z,847620,0,11767,
OCESN-1674116,000080,OCESN847620F242916:2021-03-12T18:51:24Z,847620,0,11768,
OCESN-1674116,001514,OCESN847620F242917:2021-03-13T18:50:12Z,847620,0,11769,
OCESN-1674116,000136,OCESN847621F216264:2021-03-17T18:49:45Z,847621,1,11770,
OCESN-1674116,001644,OCESN847622F233080:2021-03-16T18:50:15Z,847622,0,11771,
OCESN-1674116,001645,OCESN847622F242918:2021-03-13T18:50:12Z,847622,0,11772,
OCESN-1674116,000136,OCESN847624F212742:2021-03-17T18:49:45Z,847624,0,11773,
OCESN-1674116,000135,OCESN847625F242919:2021-03-16T18:50:15Z,847625,1,11774,
OCESN-1674116,000135,OCESN847627F242920:2021-03-16T18:50:15Z,847627,,11775,
OCESN-1674116,001646,OCESN847634F237328:2021-03-18T18:51:14Z,847634,0,11776,
OCESN-1674116,001647,OCESN847635F158054:2021-02-18T19:09:53Z,847635,1,11777,
OCESN-1674116,001648,OCESN847635F214754:2021-03-18T18:51:14Z,847635,1,11778,
OCESN-1658124,000494,OCESN847703F206146:2021-03-18T18:51:14Z,847703,1,11779,
OCESN-1658124,000135,OCESN847705F242923:2021-03-18T18:51:14Z,847705,1,11780,
OCESN-1658124,000135,OCESN847706F242638:2021-03-18T18:51:14Z,847706,0,11781,
OCESN-1658124,000135,OCESN847707F242924:2021-03-18T18:51:14Z,847707,1,11782,
OCESN-1658124,000135,OCESN847708F242926:2021-03-18T18:51:14Z,847708,0,11783,
OCESN-1658124,000494,OCESN847709F216274:2021-03-18T18:51:14Z,847709,1,11784,
OCESN-1658124,000494,OCESN847710F208331:2021-03-18T18:51:14Z,847710,0,11785,
OCESN-1658124,000505,OCESN847711F216276:2021-03-18T18:51:14Z,847711,1,11786,
OCESN-1658124,000135,OCESN847712F238969:2021-03-18T18:51:14Z,847712,0,11787,
OCESN-1658124,000135,OCESN847713F236268:2021-03-18T18:51:14Z,847713,1,11788,
OCESN-1658124,000135,OCESN847715F242076:2021-03-18T18:51:14Z,847715,1,11789,
OCESN-1658124,000135,OCESN847716F232411:2021-03-18T18:51:14Z,847716,0,11790,
OCESN-1658124,000135,OCESN847717F238917:2021-03-18T18:51:14Z,847717,1,11791,
OCESN-1658124,000135,OCESN847718F242928:2021-03-18T18:51:14Z,847718,0,11792,
OCESN-1658124,000135,OCESN847719F242929:2021-03-18T18:51:14Z,847719,1,11793,
OCESN-1658124,000494,OCESN847720F213059:2021-03-18T18:51:14Z,847720,0,11794,
OCESN-1658124,000505,OCESN847720F215052:2021-03-18T18:51:14Z,847720,0,11795,
OCESN-1658124,000505,OCESN847721F207071:2021-03-18T18:51:14Z,847721,1,11796,
OCESN-1658124,000494,OCESN847723F208034:2021-03-18T18:51:14Z,847723,1,11797,
OCESN-1658124,000135,OCESN847724F242931:2021-03-18T18:51:14Z,847724,0,11798,
OCESN-1658124,000135,OCESN847725F242932:2021-03-18T18:51:14Z,847725,1,11799,
OCESN-1658124,000494,OCESN847726F210217:2021-03-18T18:51:14Z,847726,0,11800,
OCESN-1658124,000494,OCESN847727F216283:2021-03-18T18:51:14Z,847727,1,11801,
OCESN-1658124,000135,OCESN847727F238870:2021-03-18T18:51:14Z,847727,1,11802,
OCESN-1658124,000135,OCESN847728F243786:2021-03-18T18:51:14Z,847728,0,11803,
OCESN-1658124,000505,OCESN847730F213708:2021-03-18T18:51:14Z,847730,0,11804,
OCESN-1658124,000446,OCESN847731F213054:2021-03-18T18:51:14Z,847731,1,11805,
OCESN-1658124,000135,OCESN847732F242420:2021-03-18T18:51:14Z,847732,0,11806,
OCESN-1658124,000494,OCESN847734F218931:2021-03-18T18:51:14Z,847734,0,11807,
OCESN-1658124,000135,OCESN847737F245503:2021-03-18T18:51:14Z,847737,1,11808,
OCESN-1658124,000493,OCESN847738F237897:2021-03-18T18:51:14Z,847738,0,11809,
OCESN-1658124,000494,OCESN847739F213994:2021-03-18T18:51:14Z,847739,1,11810,
OCESN-1658124,000135,OCESN847740F234860:2021-03-18T18:51:14Z,847740,0,11811,
OCESN-1658124,000135,OCESN847741F242933:2021-03-18T18:51:14Z,847741,1,11812,
OCESN-1658124,000135,OCESN847742F242936:2021-03-18T18:51:14Z,847742,0,11813,
OCESN-1658124,000135,OCESN847743F242937:2021-03-18T18:51:14Z,847743,1,11814,
OCESN-1658124,000446,OCESN847745F208066:2021-03-18T18:51:14Z,847745,1,11815,
OCESN-1658124,000446,OCESN847746F206589:2021-03-18T18:51:14Z,847746,0,11816,
OCESN-1658124,000260,OCESN847747F233447:2021-03-18T18:51:14Z,847747,1,11817,
OCESN-1658124,000135,OCESN847748F232426:2021-03-18T18:51:14Z,847748,0,11818,
OCESN-1658124,000135,OCESN847750F242938:2021-03-18T18:51:14Z,847750,0,11819,
OCESN-1658124,000135,OCESN847751F242939:2021-03-18T18:51:14Z,847751,1,11820,
OCESN-1658124,000505,OCESN847752F216292:2021-03-18T18:51:14Z,847752,0,11821,
OCESN-1658124,000494,OCESN847754F215427:2021-03-18T18:51:14Z,847754,0,11822,
OCESN-1658124,000135,OCESN847771F244610:2021-03-18T18:51:14Z,847771,1,11823,
OCESN-1658124,000254,OCESN847773F240706:2021-03-18T18:51:14Z,847773,,11824,
OCESN-1666116,001649,OCESN847802F208347:2021-03-18T18:51:14Z,847802,0,11825,
OCESN-1666116,000997,OCESN847802F288798:2021-03-15T18:51:43Z,847802,0,11826,
OCESN-1666116,000135,OCESN847804F242941:2021-03-18T18:51:14Z,847804,0,11827,
OCESN-1666116,000135,OCESN847808F242942:2021-03-18T18:51:14Z,847808,0,11828,
OCESN-1666116,001287,OCESN847809F148411:2021-03-15T18:51:43Z,847809,1,11829,
OCESN-1666116,001650,OCESN847809F246115:2021-03-18T18:51:14Z,847809,1,11830,
OCESN-1666116,000112,OCESN847809F278864:2021-03-10T18:50:59Z,847809,1,11831,
OCESN-1666116,000187,OCESN847809F293223:2021-03-17T18:49:45Z,847809,1,11832,
OCESN-1666116,000135,OCESN847810F242943:2021-03-18T18:51:14Z,847810,0,11833,
OCESN-1666116,001092,OCESN847812F148409:2021-03-08T18:51:30Z,847812,0,11834,
OCESN-1666116,001651,OCESN847812F242945:2021-03-18T18:51:14Z,847812,0,11835,
OCESN-1666116,001287,OCESN847814F148408:2021-03-15T18:51:43Z,847814,0,11836,
OCESN-1666116,001652,OCESN847814F237169:2021-03-18T18:51:14Z,847814,0,11837,
OCESN-1666116,001287,OCESN847816F148407:2021-03-15T18:51:43Z,847816,0,11838,
OCESN-1666116,001652,OCESN847816F242948:2021-03-18T18:51:14Z,847816,0,11839,
OCESN-1666116,001514,OCESN847818F234449:2021-03-18T18:51:14Z,847818,0,11840,
OCESN-1666116,000080,OCESN847818F242955:2021-03-18T18:51:14Z,847818,0,11841,
OCESN-1666116,001644,OCESN847818F242956:2021-03-18T18:51:14Z,847818,0,11842,
OCESN-1666116,001653,OCESN847820F148406:2021-03-15T18:51:43Z,847820,0,11843,
OCESN-1666116,001654,OCESN847820F242957:2021-03-18T18:51:14Z,847820,0,11844,
OCESN-1666116,000135,OCESN847822F236425:2021-03-18T18:51:14Z,847822,0,11845,
OCESN-1666116,001655,OCESN847826F238294:2021-03-18T18:51:14Z,847826,0,11846,
OCESN-1666116,000135,OCESN847827F238364:2021-03-18T18:51:14Z,847827,1,11847,
OCESN-1666116,000135,OCESN847829F240047:2021-03-18T18:51:14Z,847829,1,11848,
OCESN-1666116,001287,OCESN847831F148405:2021-03-15T18:51:43Z,847831,1,11849,
OCESN-1666116,001652,OCESN847831F238344:2021-03-18T18:51:14Z,847831,1,11850,
OCESN-1666116,000135,OCESN847832F242959:2021-03-18T18:51:14Z,847832,0,11851,
OCESN-1666116,001287,OCESN847835F148512:2021-03-15T18:51:43Z,847835,1,11852,
OCESN-1666116,001652,OCESN847835F242963:2021-03-18T18:51:14Z,847835,1,11853,
OCESN-1666116,001656,OCESN847850F148536:2021-03-15T18:51:43Z,847850,0,11854,
OCESN-1666116,001657,OCESN847850F242094:2021-03-18T18:51:14Z,847850,0,11855,
OCESN-1666116,000035,OCESN847850F289077:2021-03-15T18:51:43Z,847850,0,11856,
OCESN-1666116,001658,OCESN847852F239733:2021-03-18T18:51:14Z,847852,0,11857,
OCESN-1666116,000424,OCESN847852F263355:2021-03-16T18:50:15Z,847852,0,11858,
OCESN-1666116,000895,OCESN847852F291407:2021-03-16T18:50:15Z,847852,0,11859,
OCESN-1666116,001287,OCESN847853F148403:2021-03-15T18:51:43Z,847853,1,11860,
OCESN-1666116,001659,OCESN847853F212175:2021-03-18T18:51:14Z,847853,1,11861,
OCESN-1666116,000187,OCESN847853F293510:2021-03-17T18:49:45Z,847853,1,11862,
OCESN-1666116,000135,OCESN847854F231240:2021-03-18T18:51:14Z,847854,0,11863,
OCESN-1666116,000126,OCESN847855F242043:2021-03-18T18:51:14Z,847855,1,11864,
OCESN-1666116,000127,OCESN847855F268962:2021-03-05T18:50:34Z,847855,1,11865,
OCESN-1666116,001660,OCESN847856F242966:2021-03-18T18:51:14Z,847856,0,11866,
OCESN-1666116,001661,OCESN847856F254232:2021-03-17T18:49:45Z,847856,0,11867,
OCESN-1666116,000895,OCESN847856F293166:2021-03-17T18:49:45Z,847856,0,11868,
OCESN-1666116,001662,OCESN847857F242795:2021-03-18T18:51:14Z,847857,1,11869,
OCESN-1666116,001663,OCESN847857F263183:2021-03-08T18:51:30Z,847857,1,11870,
OCESN-1666116,001664,OCESN847857F278723:2021-03-17T18:49:45Z,847857,1,11871,
OCESN-1666116,000066,OCESN847858F189647:2021-02-08T18:51:23Z,847858,0,11872,
OCESN-1666116,001652,OCESN847858F242969:2021-03-18T18:51:14Z,847858,0,11873,
OCESN-1666116,000016,OCESN847858F288933:2021-03-15T18:51:43Z,847858,0,11874,
OCESN-1666116,000126,OCESN847859F246050:2021-03-18T18:51:14Z,847859,1,11875,
OCESN-1666116,000127,OCESN847859F276720:2021-03-09T18:51:45Z,847859,1,11876,
OCESN-1666116,000135,OCESN847860F242972:2021-03-18T18:51:14Z,847860,0,11877,
OCESN-1666116,001665,OCESN847862F245039:2021-03-18T18:51:14Z,847862,0,11878,
OCESN-1666116,000997,OCESN847862F289023:2021-03-15T18:51:43Z,847862,0,11879,
OCESN-1666116,000126,OCESN847863F242973:2021-03-18T18:51:14Z,847863,1,11880,
OCESN-1666116,000127,OCESN847863F289024:2021-03-15T18:51:43Z,847863,1,11881,
OCESN-1666116,001666,OCESN847864F148399:2021-03-15T18:51:43Z,847864,0,11882,
OCESN-1666116,001667,OCESN847864F212441:2021-03-18T18:51:14Z,847864,0,11883,
OCESN-1666116,001287,OCESN847865F148398:2021-03-15T18:51:43Z,847865,1,11884,
OCESN-1666116,001652,OCESN847865F236901:2021-03-18T18:51:14Z,847865,1,11885,
OCESN-1666116,001668,OCESN847866F192889:2021-03-11T18:50:57Z,847866,0,11886,
OCESN-1666116,001657,OCESN847866F242974:2021-03-18T18:51:14Z,847866,0,11887,
OCESN-1666116,001374,OCESN847866F289025:2021-03-15T18:51:43Z,847866,0,11888,
OCESN-1666116,000132,OCESN847867F236167:2021-03-18T18:51:14Z,847867,1,11889,
OCESN-1666116,000131,OCESN847867F242975:2021-03-18T18:51:14Z,847867,1,11890,
OCESN-1666116,000133,OCESN847867F293178:2021-03-17T18:49:45Z,847867,1,11891,
OCESN-1666116,000134,OCESN847867F293475:2021-03-17T18:49:45Z,847867,1,11892,
OCESN-1666116,000066,OCESN847869F148395:2021-03-11T18:50:57Z,847869,1,11893,
OCESN-1666116,001669,OCESN847869F237892:2021-03-18T18:51:14Z,847869,1,11894,
OCESN-1666116,000016,OCESN847869F288941:2021-03-15T18:51:43Z,847869,1,11895,
OCESN-1666116,000112,OCESN847869F290964:2021-03-16T18:50:15Z,847869,1,11896,
OCESN-1666116,000135,OCESN847871F242977:2021-03-18T18:51:14Z,847871,1,11897,
OCESN-1666116,000135,OCESN847873F242979:2021-03-18T18:51:14Z,847873,1,11898,
OCESN-1666116,000066,OCESN847874F193751:2021-02-12T18:51:18Z,847874,0,11899,
OCESN-1666116,001670,OCESN847874F238710:2021-03-18T18:51:14Z,847874,0,11900,
OCESN-1666116,000997,OCESN847874F263264:2021-03-15T18:51:43Z,847874,0,11901,
OCESN-1666116,000512,OCESN847874F288719:2021-03-16T18:50:15Z,847874,0,11902,
OCESN-1666116,000016,OCESN847874F289026:2021-03-15T18:51:43Z,847874,0,11903,
OCESN-1666116,001653,OCESN847875F148753:2021-03-15T18:51:43Z,847875,1,11904,
OCESN-1666116,001651,OCESN847875F242980:2021-03-18T18:51:14Z,847875,1,11905,
OCESN-1666116,000135,OCESN847876F245422:2021-03-18T18:51:14Z,847876,0,11906,
OCESN-1666116,000135,OCESN847877F242981:2021-03-18T18:51:14Z,847877,1,11907,
OCESN-1666116,000135,OCESN847878F242983:2021-03-18T18:51:14Z,847878,0,11908,
OCESN-1666116,000135,OCESN847879F242988:2021-03-18T18:51:14Z,847879,1,11909,
OCESN-1666116,001287,OCESN847880F148394:2021-03-15T18:51:43Z,847880,0,11910,
OCESN-1666116,001652,OCESN847880F239319:2021-03-18T18:51:14Z,847880,0,11911,
OCESN-1666116,001671,OCESN847881F148393:2021-03-15T18:51:43Z,847881,1,11912,
OCESN-1666116,001657,OCESN847881F241918:2021-03-18T18:51:14Z,847881,1,11913,
OCESN-1666116,001287,OCESN847883F149144:2021-03-15T18:51:43Z,847883,1,11914,
OCESN-1666116,001652,OCESN847883F242990:2021-03-18T18:51:14Z,847883,1,11915,
OCESN-1666116,001092,OCESN847885F186558:2021-03-08T18:51:30Z,847885,1,11916,
OCESN-1666116,001651,OCESN847885F242992:2021-03-18T18:51:14Z,847885,1,11917,
OCESN-1666116,000135,OCESN847887F237022:2021-03-18T18:51:14Z,847887,1,11918,
OCESN-1666116,000370,OCESN847900F192509:2021-02-11T18:52:17Z,847900,0,11919,
OCESN-1666116,000383,OCESN847900F234773:2021-03-18T18:51:14Z,847900,0,11920,
OCESN-1666116,001672,OCESN847901F148391:2021-03-15T18:51:43Z,847901,1,11921,
OCESN-1666116,001673,OCESN847901F245188:2021-03-18T18:51:14Z,847901,1,11922,
OCESN-1666116,000196,OCESN847901F293511:2021-03-17T18:49:45Z,847901,1,11923,
OCESN-1666116,000016,OCESN847902F148582:2021-03-18T18:51:14Z,847902,0,11924,
OCESN-1666116,001674,OCESN847902F205825:2021-03-18T18:51:14Z,847902,0,11925,
OCESN-1666116,000187,OCESN847902F293512:2021-03-17T18:49:45Z,847902,0,11926,
OCESN-1666116,000128,OCESN847902F295662:2021-03-18T18:51:14Z,847902,0,11927,
OCESN-1666116,001675,OCESN847903F202702:2021-03-18T18:51:14Z,847903,1,11928,
OCESN-1666116,000477,OCESN847903F242994:2021-03-16T18:50:15Z,847903,1,11929,
OCESN-1666116,000127,OCESN847903F268787:2021-03-05T18:50:34Z,847903,1,11930,
OCESN-1666116,000135,OCESN847904F233301:2021-03-18T18:51:14Z,847904,0,11931,
OCESN-1666116,000126,OCESN847905F244085:2021-03-18T18:51:14Z,847905,1,11932,
OCESN-1666116,000127,OCESN847905F276814:2021-03-09T18:51:45Z,847905,1,11933,
OCESN-1666116,000135,OCESN847906F242995:2021-03-18T18:51:14Z,847906,0,11934,
OCESN-1666116,000126,OCESN847907F242996:2021-03-18T18:51:14Z,847907,1,11935,
OCESN-1666116,000127,OCESN847907F278641:2021-03-10T18:50:59Z,847907,1,11936,
OCESN-1666116,000135,OCESN847908F242377:2021-03-18T18:51:14Z,847908,0,11937,
OCESN-1666116,000126,OCESN847909F242997:2021-03-18T18:51:14Z,847909,1,11938,
OCESN-1666116,000127,OCESN847909F281090:2021-03-11T18:50:57Z,847909,1,11939,
OCESN-1666116,000187,OCESN847910F200955:2021-02-18T19:09:53Z,847910,0,11940,
OCESN-1666116,001676,OCESN847910F238737:2021-03-18T18:51:14Z,847910,0,11941,
OCESN-1666116,000013,OCESN847910F265130:2021-03-03T18:51:00Z,847910,0,11942,
OCESN-1666116,000128,OCESN847910F295322:2021-03-18T18:51:14Z,847910,0,11943,
OCESN-1666116,000131,OCESN847911F243000:2021-03-18T18:51:14Z,847911,1,11944,
OCESN-1666116,000132,OCESN847911F243004:2021-03-18T18:51:14Z,847911,1,11945,
OCESN-1666116,000134,OCESN847911F290919:2021-03-16T18:50:15Z,847911,1,11946,
OCESN-1666116,000133,OCESN847911F291413:2021-03-16T18:50:15Z,847911,1,11947,
OCESN-1666116,000135,OCESN847912F243006:2021-03-18T18:51:14Z,847912,0,11948,
OCESN-1666116,000135,OCESN847914F243007:2021-03-18T18:51:14Z,847914,0,11949,
OCESN-1666116,000205,OCESN847915F148641:2021-03-15T18:51:43Z,847915,1,11950,
OCESN-1666116,001677,OCESN847915F243010:2021-03-18T18:51:14Z,847915,1,11951,
OCESN-1666116,000111,OCESN847915F290898:2021-03-16T18:50:15Z,847915,1,11952,
OCESN-1666116,001515,OCESN847916F238921:2021-03-18T18:51:14Z,847916,0,11953,
OCESN-1666116,001514,OCESN847916F241581:2021-03-18T18:51:14Z,847916,0,11954,
OCESN-1666116,001515,OCESN847917F243011:2021-03-18T18:51:14Z,847917,1,11955,
OCESN-1666116,001514,OCESN847917F243015:2021-03-18T18:51:14Z,847917,1,11956,
OCESN-1666116,000135,OCESN847918F238568:2021-03-18T18:51:14Z,847918,0,11957,
OCESN-1666116,000135,OCESN847919F240190:2021-03-18T18:51:14Z,847919,1,11958,
OCESN-1666116,000135,OCESN847920F243016:2021-03-18T18:51:14Z,847920,0,11959,
OCESN-1666116,000146,OCESN847921F221780:2021-02-19T13:09:32Z,847921,1,11960,
OCESN-1666116,001678,OCESN847921F243017:2021-03-18T18:51:14Z,847921,1,11961,
OCESN-1666116,000997,OCESN847921F289027:2021-03-15T18:51:43Z,847921,1,11962,
OCESN-1666116,001674,OCESN847922F243018:2021-03-18T18:51:14Z,847922,0,11963,
OCESN-1666116,000187,OCESN847922F293514:2021-03-17T18:49:45Z,847922,0,11964,
OCESN-1666116,000128,OCESN847922F295516:2021-03-18T18:51:14Z,847922,0,11965,
OCESN-1666116,001649,OCESN847923F216362:2021-03-18T18:51:14Z,847923,1,11966,
OCESN-1666116,000997,OCESN847923F288878:2021-03-15T18:51:43Z,847923,1,11967,
OCESN-1666116,000791,OCESN847924F148381:2021-02-18T19:09:53Z,847924,0,11968,
OCESN-1666116,001679,OCESN847924F232465:2021-03-18T18:51:14Z,847924,0,11969,
OCESN-1666116,001680,OCESN847924F243021:2021-03-18T18:51:14Z,847924,0,11970,
OCESN-1666116,000016,OCESN847924F289014:2021-03-15T18:51:43Z,847924,0,11971,
OCESN-1666116,000014,OCESN847924F289028:2021-03-15T18:51:43Z,847924,0,11972,
OCESN-1666116,000478,OCESN847925F202105:2021-03-18T18:51:14Z,847925,1,11973,
OCESN-1666116,000477,OCESN847925F243665:2021-03-16T18:50:15Z,847925,1,11974,
OCESN-1666116,000205,OCESN847926F148380:2021-03-15T18:51:43Z,847926,0,11975,
OCESN-1666116,001649,OCESN847926F243022:2021-03-18T18:51:14Z,847926,0,11976,
OCESN-1666116,000135,OCESN847927F244172:2021-03-18T18:51:14Z,847927,1,11977,
OCESN-1666116,000135,OCESN847928F236216:2021-03-18T18:51:14Z,847928,0,11978,
OCESN-1666116,001681,OCESN847930F243024:2021-03-18T18:51:14Z,847930,0,11979,
OCESN-1666116,000016,OCESN847930F274697:2021-03-08T18:51:30Z,847930,0,11980,
OCESN-1666116,000128,OCESN847930F295697:2021-03-18T18:51:14Z,847930,0,11981,
OCESN-1666116,000370,OCESN847931F192559:2021-02-11T18:52:17Z,847931,1,11982,
OCESN-1666116,000383,OCESN847931F243026:2021-03-18T18:51:14Z,847931,1,11983,
OCESN-1666116,000135,OCESN847932F237447:2021-03-18T18:51:14Z,847932,0,11984,
OCESN-1666116,001418,OCESN847933F148376:2021-02-09T18:51:03Z,847933,1,11985,
OCESN-1666116,000266,OCESN847933F192573:2021-03-02T18:51:04Z,847933,1,11986,
OCESN-1666116,001682,OCESN847933F240100:2021-03-18T18:51:14Z,847933,1,11987,
OCESN-1666116,000438,OCESN847933F263249:2021-03-02T18:51:04Z,847933,1,11988,
OCESN-1666116,000205,OCESN847934F148374:2021-03-15T18:51:43Z,847934,0,11989,
OCESN-1666116,001649,OCESN847934F219420:2021-03-18T18:51:14Z,847934,0,11990,
OCESN-1666116,000643,OCESN847935F152187:2021-03-16T18:50:15Z,847935,1,11991,
OCESN-1666116,000644,OCESN847935F243028:2021-03-18T18:51:14Z,847935,1,11992,
